id,uni_cofactor,uni_seq_len,pdbid,chid,basid,all_pdb_ligands,pdb_cofactors,n_pdb_cofactors,pdb_ligand_or_drugs,n_pdb_ligand_or_drugs,resrange,modeled_len,n_mut,n_missing_fsite,coverage,resolution,r_free,active_site,binding_site,dna_binding,zinc_finger,missing_pdb_resID,missing_uniprot_resID
P19793,[],462,4CN2,4CN2.D,['1'],"['MG', 'ZN', 'MES', 'CL']",set(),0,"{'CL', 'ZN', 'MES', 'MG'}",4,130-212,82,0,0,0.1774891774891775,2.07,0.2142,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 6)]","[[(130, 131)]]"
P19793,[],462,6XWH,6XWH.C,['1'],['ZN'],set(),0,{'ZN'},1,130-212,82,0,0,0.1774891774891775,2.1,0.224,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 5), (86, 87)]","[[(130, 130)], [(211, 212)]]"
P19793,[],462,4CN7,4CN7.F,"['1', '2']","['ZN', 'CL']",set(),0,"{'ZN', 'CL'}",2,130-212,82,0,0,0.1774891774891775,2.34,0.2093,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 5), (86, 87)]","[[(130, 130)], [(211, 212)]]"
P19793,[],462,6FBQ,6FBQ.A,['1'],"['ZN', 'MPO']",set(),0,"{'ZN', 'MPO'}",2,130-212,81,0,0,0.17532467532467533,1.6,0.198,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 4), (85, 87)]","[[], [(210, 212)]]"
P19793,[],462,4CN5,4CN5.A,['1'],"['CL', 'K', 'NO3', 'ZN']",set(),0,"{'K', 'ZN', 'NO3', 'CL'}",4,130-212,81,0,0,0.17532467532467533,2.0,0.227,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 3), (85, 87)]","[[], [(210, 212)]]"
P19793,[],462,1BY4,1BY4.F,"['1', '2']",['ZN'],set(),0,{'ZN'},1,129-209,81,0,0,0.17532467532467533,2.1,0.284,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']",[],[]
P19793,[],462,1BY4,1BY4.H,"['1', '2']",['ZN'],set(),0,{'ZN'},1,129-209,81,0,0,0.17532467532467533,2.1,0.284,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 1), (82, 82)]","[[(128, 128)], [(209, 209)]]"
P19793,[],462,4CN7,4CN7.B,"['1', '2']","['ZN', 'CL']",set(),0,"{'ZN', 'CL'}",2,130-212,81,0,0,0.17532467532467533,2.34,0.2093,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 6), (86, 87)]","[[(130, 131)], [(211, 212)]]"
P19793,[],462,6XWG,6XWG.C,['1'],"['ZN', 'GOL', 'CL']",set(),0,"{'ZN', 'CL', 'GOL'}",3,130-212,81,0,0,0.17532467532467533,2.4,0.207,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 6), (86, 87)]","[[(130, 131)], [(211, 212)]]"
P19793,[],462,8HBM,8HBM.A,"['1', '2']",['ZN'],set(),0,{'ZN'},1,130-212,81,0,0,0.17532467532467533,3.3,0.3008,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 9), (89, 91)]","[[(130, 130)], [(210, 212)]]"
P19793,[],462,6XWH,6XWH.D,['1'],['ZN'],set(),0,{'ZN'},1,130-212,80,0,0,0.17316017316017315,2.1,0.224,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 6), (85, 87)]","[[(130, 131)], [(210, 212)]]"
P19793,[],462,6FBR,6FBR.A,['1'],"['ZN', 'PO4', 'PGE', 'PEG']",set(),0,"{'PO4', 'ZN', 'PEG', 'PGE'}",4,130-212,80,0,0,0.17316017316017315,2.1,0.232,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 5), (84, 87)]","[[(130, 130)], [(209, 212)]]"
P19793,[],462,8HBM,8HBM.E,"['1', '2']",['ZN'],set(),0,{'ZN'},1,130-212,80,0,0,0.17316017316017315,3.3,0.3008,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 10), (22, 22), (89, 91)]","[[(130, 131)], [(143, 143)], [(210, 212)]]"
P19793,[],462,1BY4,1BY4.E,"['1', '2']",['ZN'],set(),0,{'ZN'},1,129-209,79,0,0,0.170995670995671,2.1,0.284,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 3)]","[[(128, 130)]]"
P19793,[],462,4CN7,4CN7.E,"['1', '2']","['ZN', 'CL']",set(),0,"{'ZN', 'CL'}",2,130-212,79,0,0,0.170995670995671,2.34,0.2093,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 5), (83, 87)]","[[(130, 130)], [(208, 212)]]"
P19793,[],462,1BY4,1BY4.G,"['1', '2']",['ZN'],set(),0,{'ZN'},1,129-209,78,0,0,0.16883116883116883,2.1,0.284,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 4)]","[[(128, 131)]]"
P19793,[],462,4CN7,4CN7.A,"['1', '2']","['ZN', 'CL']",set(),0,"{'ZN', 'CL'}",2,130-212,76,0,0,0.1645021645021645,2.34,0.2093,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(80, 87)]","[[(205, 212)]]"
P19793,[],462,1R0N,1R0N.C,['1'],['ZN'],set(),0,{'ZN'},1,130-206,75,0,0,0.16233766233766234,2.6,0.292,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 3)]","[[(130, 132)]]"
P19793,[],462,1YNW,1YNW.D,['1'],['ZN'],set(),0,{'ZN'},1,130-228,75,0,0,0.16233766233766234,3.0,0.283,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 4), (78, 99)]","[[(130, 133)], [(207, 228)]]"
P19793,[],462,2NLL,2NLL.C,['1'],['ZN'],set(),0,{'ZN'},1,135-200,66,0,0,0.14285714285714285,1.9,0.269,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']",[],[]
P19793,[],462,4CN3,4CN3.C,"['1', '2']",['ZN'],set(),0,{'ZN'},1,175-212,36,0,0,0.07792207792207792,2.35,0.2493,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(85, 87)]","[[(210, 212)]]"
P19793,[],462,4CN3,4CN3.A,"['1', '2']",['ZN'],set(),0,{'ZN'},1,175-212,35,0,0,0.07575757575757576,2.35,0.2493,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 5), (84, 87)]","[[(130, 130)], [(209, 212)]]"
P19793,[],462,4CN3,4CN3.D,"['1', '2']",['ZN'],set(),0,{'ZN'},1,175-212,35,0,0,0.07575757575757576,2.35,0.2493,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 6), (85, 87)]","[[(130, 131)], [(210, 212)]]"
P19793,[],462,4CN3,4CN3.B,"['1', '2']",['ZN'],set(),0,{'ZN'},1,175-212,33,0,0,0.07142857142857142,2.35,0.2493,[],"['135', '138', '152', '155', '171', '177', '187', '190', '316', '316', '327', '327']",['135-200'],"['135-155', '171-195']","[(1, 7), (84, 87)]","[[(130, 132)], [(209, 212)]]"
