id,uni_cofactor,uni_seq_len,pdbid,chid,basid,all_pdb_ligands,pdb_cofactors,n_pdb_cofactors,pdb_ligand_or_drugs,n_pdb_ligand_or_drugs,resrange,modeled_len,n_mut,n_missing_fsite,coverage,resolution,r_free,active_site,binding_site,dna_binding,zinc_finger,missing_pdb_resID,missing_uniprot_resID
P05106,[],788,2N9Y,2N9Y.B,['1'],[],set(),0,set(),0,712-753,42,3,0,0.0532994923857868,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,2L1C,2L1C.B,['1'],[],set(),0,set(),0,762-788,27,0,0,0.03426395939086294,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,1KUP,1KUP.B,['1'],[],set(),0,set(),0,742-766,25,0,0,0.031725888324873094,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,1KUZ,1KUZ.B,['1'],[],set(),0,set(),0,742-766,25,0,0,0.031725888324873094,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,2Q6W,2Q6W.C,"['1', '2']",[],set(),0,set(),0,50-61,12,1,0,0.015228426395939087,2.25,0.26543,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(12, 12)]","[[(61, 61)]]"
P05106,[],788,2Q6W,2Q6W.F,"['1', '2']",[],set(),0,set(),0,50-61,12,1,0,0.015228426395939087,2.25,0.26543,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,1MK9,1MK9.A,"['1', '2', '3', '4']",[],set(),0,set(),0,765-776,12,0,0,0.015228426395939087,2.8,0.327,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 3)]",[[]]
P05106,[],788,1MK9,1MK9.C,"['1', '2', '3', '4']",[],set(),0,set(),0,765-776,12,0,0,0.015228426395939087,2.8,0.327,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 1)]",[[]]
P05106,[],788,1MK9,1MK9.E,"['1', '2', '3', '4']",[],set(),0,set(),0,765-776,12,0,0,0.015228426395939087,2.8,0.327,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2)]",[[]]
P05106,[],788,1MK9,1MK9.G,"['1', '2', '3', '4']",[],set(),0,set(),0,765-776,12,0,0,0.015228426395939087,2.8,0.327,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2)]",[[]]
P05106,[],788,1MK7,1MK7.A,"['1', '2']",[],set(),0,set(),0,765-775,11,0,0,0.013959390862944163,2.2,0.25,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2)]",[[]]
P05106,[],788,1MK7,1MK7.C,"['1', '2']",[],set(),0,set(),0,765-775,11,0,0,0.013959390862944163,2.2,0.25,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 1)]",[[]]
P05106,[],788,1MIZ,1MIZ.A,['1'],[],set(),0,set(),0,765-769,5,0,0,0.006345177664974619,1.9,0.246,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
